scenario,year,month,temp_mean_c,warming_delta,HDD_monthly,CDD_monthly
SSP1-2.6,2063,10,12.162,1.152,100.1,0.0
SSP1-2.6,2063,11,7.189,1.152,249.3,0.0
SSP1-2.6,2063,12,2.437,1.152,391.9,0.0
SSP1-2.6,2064,1,1.442,1.156,421.7,0.0
SSP1-2.6,2064,2,3.191,1.156,369.3,0.0
SSP1-2.6,2064,3,7.293,1.156,246.2,0.0
SSP1-2.6,2064,4,12.787,1.156,81.4,0.0
SSP1-2.6,2064,5,17.432,1.156,0.0,0.0
SSP1-2.6,2064,6,21.224,1.156,0.0,96.7
SSP1-2.6,2064,7,23.056,1.156,0.0,151.7
SSP1-2.6,2064,8,22.56,1.156,0.0,136.8
SSP1-2.6,2064,9,17.377,1.156,0.0,0.0
SSP1-2.6,2064,10,12.166,1.156,100.0,0.0
SSP1-2.6,2064,11,7.193,1.156,249.2,0.0
SSP1-2.6,2064,12,2.441,1.156,391.8,0.0
SSP1-2.6,2065,1,1.446,1.16,421.6,0.0
SSP1-2.6,2065,2,3.195,1.16,369.2,0.0
SSP1-2.6,2065,3,7.297,1.16,246.1,0.0
SSP1-2.6,2065,4,12.791,1.16,81.3,0.0
SSP1-2.6,2065,5,17.436,1.16,0.0,0.0
SSP1-2.6,2065,6,21.228,1.16,0.0,96.8
SSP1-2.6,2065,7,23.06,1.16,0.0,151.8
SSP1-2.6,2065,8,22.564,1.16,0.0,136.9
SSP1-2.6,2065,9,17.381,1.16,0.0,0.0
SSP1-2.6,2065,10,12.17,1.16,99.9,0.0
SSP1-2.6,2065,11,7.197,1.16,249.1,0.0
SSP1-2.6,2065,12,2.445,1.16,391.6,0.0
SSP1-2.6,2066,1,1.45,1.164,421.5,0.0
SSP1-2.6,2066,2,3.199,1.164,369.0,0.0
SSP1-2.6,2066,3,7.301,1.164,246.0,0.0
SSP1-2.6,2066,4,12.795,1.164,81.2,0.0
SSP1-2.6,2066,5,17.44,1.164,0.0,0.0
SSP1-2.6,2066,6,21.232,1.164,0.0,97.0
SSP1-2.6,2066,7,23.064,1.164,0.0,151.9
SSP1-2.6,2066,8,22.568,1.164,0.0,137.0
SSP1-2.6,2066,9,17.385,1.164,0.0,0.0
SSP1-2.6,2066,10,12.174,1.164,99.8,0.0
SSP1-2.6,2066,11,7.201,1.164,249.0,0.0
SSP1-2.6,2066,12,2.449,1.164,391.5,0.0
SSP1-2.6,2067,1,1.454,1.168,421.4,0.0
SSP1-2.6,2067,2,3.203,1.168,368.9,0.0
SSP1-2.6,2067,3,7.305,1.168,245.9,0.0
SSP1-2.6,2067,4,12.799,1.168,81.0,0.0
SSP1-2.6,2067,5,17.444,1.168,0.0,0.0
SSP1-2.6,2067,6,21.236,1.168,0.0,97.1
SSP1-2.6,2067,7,23.068,1.168,0.0,152.0
SSP1-2.6,2067,8,22.572,1.168,0.0,137.2
SSP1-2.6,2067,9,17.389,1.168,0.0,0.0
SSP1-2.6,2067,10,12.178,1.168,99.6,0.0
SSP1-2.6,2067,11,7.205,1.168,248.8,0.0
SSP1-2.6,2067,12,2.453,1.168,391.4,0.0
SSP1-2.6,2068,1,1.458,1.172,421.3,0.0
SSP1-2.6,2068,2,3.207,1.172,368.8,0.0
SSP1-2.6,2068,3,7.309,1.172,245.7,0.0
SSP1-2.6,2068,4,12.803,1.172,80.9,0.0
SSP1-2.6,2068,5,17.448,1.172,0.0,0.0
SSP1-2.6,2068,6,21.24,1.172,0.0,97.2
SSP1-2.6,2068,7,23.072,1.172,0.0,152.2
SSP1-2.6,2068,8,22.576,1.172,0.0,137.3
SSP1-2.6,2068,9,17.393,1.172,0.0,0.0
SSP1-2.6,2068,10,12.182,1.172,99.5,0.0
SSP1-2.6,2068,11,7.209,1.172,248.7,0.0
SSP1-2.6,2068,12,2.457,1.172,391.3,0.0
SSP1-2.6,2069,1,1.462,1.176,421.1,0.0
SSP1-2.6,2069,2,3.211,1.176,368.7,0.0
SSP1-2.6,2069,3,7.313,1.176,245.6,0.0
SSP1-2.6,2069,4,12.807,1.176,80.8,0.0
SSP1-2.6,2069,5,17.452,1.176,0.0,0.0
SSP1-2.6,2069,6,21.244,1.176,0.0,97.3
SSP1-2.6,2069,7,23.076,1.176,0.0,152.3
SSP1-2.6,2069,8,22.58,1.176,0.0,137.4
SSP1-2.6,2069,9,17.397,1.176,0.0,0.0
SSP1-2.6,2069,10,12.186,1.176,99.4,0.0
SSP1-2.6,2069,11,7.213,1.176,248.6,0.0
SSP1-2.6,2069,12,2.461,1.176,391.2,0.0
SSP1-2.6,2070,1,1.466,1.18,421.0,0.0
SSP1-2.6,2070,2,3.215,1.18,368.6,0.0
SSP1-2.6,2070,3,7.317,1.18,245.5,0.0
SSP1-2.6,2070,4,12.811,1.18,80.7,0.0
SSP1-2.6,2070,5,17.456,1.18,0.0,0.0
SSP1-2.6,2070,6,21.248,1.18,0.0,97.4
SSP1-2.6,2070,7,23.08,1.18,0.0,152.4
SSP1-2.6,2070,8,22.584,1.18,0.0,137.5
SSP1-2.6,2070,9,17.401,1.18,0.0,0.0
SSP1-2.6,2070,10,12.19,1.18,99.3,0.0
SSP1-2.6,2070,11,7.217,1.18,248.5,0.0
SSP1-2.6,2070,12,2.465,1.18,391.0,0.0
SSP1-2.6,2071,1,1.47,1.184,420.9,0.0
SSP1-2.6,2071,2,3.219,1.184,368.4,0.0
SSP1-2.6,2071,3,7.321,1.184,245.4,0.0
SSP1-2.6,2071,4,12.815,1.184,80.6,0.0
SSP1-2.6,2071,5,17.46,1.184,0.0,0.0
SSP1-2.6,2071,6,21.252,1.184,0.0,97.6
SSP1-2.6,2071,7,23.084,1.184,0.0,152.5
SSP1-2.6,2071,8,22.588,1.184,0.0,137.6
SSP1-2.6,2071,9,17.405,1.184,0.0,0.0
SSP1-2.6,2071,10,12.194,1.184,99.2,0.0
SSP1-2.6,2071,11,7.221,1.184,248.4,0.0
SSP1-2.6,2071,12,2.469,1.184,390.9,0.0
SSP1-2.6,2072,1,1.474,1.188,420.8,0.0
SSP1-2.6,2072,2,3.223,1.188,368.3,0.0
SSP1-2.6,2072,3,7.325,1.188,245.3,0.0
SSP1-2.6,2072,4,12.819,1.188,80.4,0.0
SSP1-2.6,2072,5,17.464,1.188,0.0,0.0
SSP1-2.6,2072,6,21.256,1.188,0.0,97.7
SSP1-2.6,2072,7,23.088,1.188,0.0,152.6
SSP1-2.6,2072,8,22.592,1.188,0.0,137.8
SSP1-2.6,2072,9,17.409,1.188,0.0,0.0
SSP1-2.6,2072,10,12.198,1.188,99.0,0.0
SSP1-2.6,2072,11,7.225,1.188,248.2,0.0
SSP1-2.6,2072,12,2.473,1.188,390.8,0.0
SSP1-2.6,2073,1,1.478,1.192,420.7,0.0
SSP1-2.6,2073,2,3.227,1.192,368.2,0.0
SSP1-2.6,2073,3,7.329,1.192,245.1,0.0
SSP1-2.6,2073,4,12.823,1.192,80.3,0.0
SSP1-2.6,2073,5,17.468,1.192,0.0,0.0
SSP1-2.6,2073,6,21.26,1.192,0.0,97.8
SSP1-2.6,2073,7,23.092,1.192,0.0,152.8
SSP1-2.6,2073,8,22.596,1.192,0.0,137.9
SSP1-2.6,2073,9,17.413,1.192,0.0,0.0
SSP1-2.6,2073,10,12.202,1.192,98.9,0.0
SSP1-2.6,2073,11,7.229,1.192,248.1,0.0
SSP1-2.6,2073,12,2.477,1.192,390.7,0.0
SSP1-2.6,2074,1,1.482,1.196,420.5,0.0
SSP1-2.6,2074,2,3.231,1.196,368.1,0.0
SSP1-2.6,2074,3,7.333,1.196,245.0,0.0
SSP1-2.6,2074,4,12.827,1.196,80.2,0.0
SSP1-2.6,2074,5,17.472,1.196,0.0,0.0
SSP1-2.6,2074,6,21.264,1.196,0.0,97.9
SSP1-2.6,2074,7,23.096,1.196,0.0,152.9
SSP1-2.6,2074,8,22.6,1.196,0.0,138.0
SSP1-2.6,2074,9,17.417,1.196,0.0,0.0
SSP1-2.6,2074,10,12.206,1.196,98.8,0.0
SSP1-2.6,2074,11,7.233,1.196,248.0,0.0
SSP1-2.6,2074,12,2.481,1.196,390.6,0.0
SSP1-2.6,2075,1,1.486,1.2,420.4,0.0
SSP1-2.6,2075,2,3.235,1.2,368.0,0.0
SSP1-2.6,2075,3,7.337,1.2,244.9,0.0
SSP1-2.6,2075,4,12.831,1.2,80.1,0.0
SSP1-2.6,2075,5,17.476,1.2,0.0,0.0
SSP1-2.6,2075,6,21.268,1.2,0.0,98.0
SSP1-2.6,2075,7,23.1,1.2,0.0,153.0
SSP1-2.6,2075,8,22.604,1.2,0.0,138.1
SSP1-2.6,2075,9,17.421,1.2,0.0,0.0
SSP1-2.6,2075,10,12.21,1.2,98.7,0.0
SSP1-2.6,2075,11,7.237,1.2,247.9,0.0
SSP1-2.6,2075,12,2.485,1.2,390.4,0.0
SSP1-2.6,2076,1,1.49,1.204,420.3,0.0
SSP1-2.6,2076,2,3.239,1.204,367.8,0.0
SSP1-2.6,2076,3,7.341,1.204,244.8,0.0
SSP1-2.6,2076,4,12.835,1.204,80.0,0.0
SSP1-2.6,2076,5,17.48,1.204,0.0,0.0
SSP1-2.6,2076,6,21.272,1.204,0.0,98.2
SSP1-2.6,2076,7,23.104,1.204,0.0,153.1
SSP1-2.6,2076,8,22.608,1.204,0.0,138.2
SSP1-2.6,2076,9,17.425,1.204,0.0,0.0
SSP1-2.6,2076,10,12.214,1.204,98.6,0.0
SSP1-2.6,2076,11,7.241,1.204,247.8,0.0
SSP1-2.6,2076,12,2.489,1.204,390.3,0.0
SSP1-2.6,2077,1,1.494,1.208,420.2,0.0
SSP1-2.6,2077,2,3.243,1.208,367.7,0.0
SSP1-2.6,2077,3,7.345,1.208,244.7,0.0
SSP1-2.6,2077,4,12.839,1.208,79.8,0.0
SSP1-2.6,2077,5,17.484,1.208,0.0,0.0
SSP1-2.6,2077,6,21.276,1.208,0.0,98.3
SSP1-2.6,2077,7,23.108,1.208,0.0,153.2
SSP1-2.6,2077,8,22.612,1.208,0.0,138.4
SSP1-2.6,2077,9,17.429,1.208,0.0,0.0
SSP1-2.6,2077,10,12.218,1.208,98.4,0.0
SSP1-2.6,2077,11,7.245,1.208,247.6,0.0
SSP1-2.6,2077,12,2.493,1.208,390.2,0.0
SSP1-2.6,2078,1,1.498,1.212,420.1,0.0
SSP1-2.6,2078,2,3.247,1.212,367.6,0.0
SSP1-2.6,2078,3,7.349,1.212,244.5,0.0
SSP1-2.6,2078,4,12.843,1.212,79.7,0.0
SSP1-2.6,2078,5,17.488,1.212,0.0,0.0
SSP1-2.6,2078,6,21.28,1.212,0.0,98.4
SSP1-2.6,2078,7,23.112,1.212,0.0,153.4
SSP1-2.6,2078,8,22.616,1.212,0.0,138.5
SSP1-2.6,2078,9,17.433,1.212,0.0,0.0
SSP1-2.6,2078,10,12.222,1.212,98.3,0.0
SSP1-2.6,2078,11,7.249,1.212,247.5,0.0
SSP1-2.6,2078,12,2.497,1.212,390.1,0.0
SSP1-2.6,2079,1,1.502,1.216,419.9,0.0
SSP1-2.6,2079,2,3.251,1.216,367.5,0.0
SSP1-2.6,2079,3,7.353,1.216,244.4,0.0
SSP1-2.6,2079,4,12.847,1.216,79.6,0.0
SSP1-2.6,2079,5,17.492,1.216,0.0,0.0
SSP1-2.6,2079,6,21.284,1.216,0.0,98.5
SSP1-2.6,2079,7,23.116,1.216,0.0,153.5
SSP1-2.6,2079,8,22.62,1.216,0.0,138.6
SSP1-2.6,2079,9,17.437,1.216,0.0,0.0
SSP1-2.6,2079,10,12.226,1.216,98.2,0.0
SSP1-2.6,2079,11,7.253,1.216,247.4,0.0
SSP1-2.6,2079,12,2.501,1.216,390.0,0.0
SSP1-2.6,2080,1,1.506,1.22,419.8,0.0
SSP1-2.6,2080,2,3.255,1.22,367.4,0.0
SSP1-2.6,2080,3,7.357,1.22,244.3,0.0
SSP1-2.6,2080,4,12.851,1.22,79.5,0.0
SSP1-2.6,2080,5,17.496,1.22,0.0,0.0
SSP1-2.6,2080,6,21.288,1.22,0.0,98.6
SSP1-2.6,2080,7,23.12,1.22,0.0,153.6
SSP1-2.6,2080,8,22.624,1.22,0.0,138.7
SSP1-2.6,2080,9,17.441,1.22,0.0,0.0
SSP1-2.6,2080,10,12.23,1.22,98.1,0.0
SSP1-2.6,2080,11,7.257,1.22,247.3,0.0
SSP1-2.6,2080,12,2.505,1.22,389.8,0.0
SSP1-2.6,2081,1,1.51,1.224,419.7,0.0
SSP1-2.6,2081,2,3.259,1.224,367.2,0.0
SSP1-2.6,2081,3,7.361,1.224,244.2,0.0
SSP1-2.6,2081,4,12.855,1.224,79.4,0.0
SSP1-2.6,2081,5,17.5,1.224,0.0,0.0
SSP1-2.6,2081,6,21.292,1.224,0.0,98.8
SSP1-2.6,2081,7,23.124,1.224,0.0,153.7
SSP1-2.6,2081,8,22.628,1.224,0.0,138.8
SSP1-2.6,2081,9,17.445,1.224,0.0,0.0
SSP1-2.6,2081,10,12.234,1.224,98.0,0.0
SSP1-2.6,2081,11,7.261,1.224,247.2,0.0
SSP1-2.6,2081,12,2.509,1.224,389.7,0.0
SSP1-2.6,2082,1,1.514,1.228,419.6,0.0
SSP1-2.6,2082,2,3.263,1.228,367.1,0.0
SSP1-2.6,2082,3,7.365,1.228,244.1,0.0
SSP1-2.6,2082,4,12.859,1.228,79.2,0.0
SSP1-2.6,2082,5,17.504,1.228,0.0,0.0
SSP1-2.6,2082,6,21.296,1.228,0.0,98.9
SSP1-2.6,2082,7,23.128,1.228,0.0,153.8
SSP1-2.6,2082,8,22.632,1.228,0.0,139.0
SSP1-2.6,2082,9,17.449,1.228,0.0,0.0
SSP1-2.6,2082,10,12.238,1.228,97.8,0.0
SSP1-2.6,2082,11,7.265,1.228,247.0,0.0
SSP1-2.6,2082,12,2.513,1.228,389.6,0.0
SSP1-2.6,2083,1,1.518,1.232,419.5,0.0
SSP1-2.6,2083,2,3.267,1.232,367.0,0.0
SSP1-2.6,2083,3,7.369,1.232,243.9,0.0
SSP1-2.6,2083,4,12.863,1.232,79.1,0.0
SSP1-2.6,2083,5,17.508,1.232,0.0,0.0
SSP1-2.6,2083,6,21.3,1.232,0.0,99.0
SSP1-2.6,2083,7,23.132,1.232,0.0,154.0
SSP1-2.6,2083,8,22.636,1.232,0.0,139.1
SSP1-2.6,2083,9,17.453,1.232,0.0,0.0
SSP1-2.6,2083,10,12.242,1.232,97.7,0.0
SSP1-2.6,2083,11,7.269,1.232,246.9,0.0
SSP1-2.6,2083,12,2.517,1.232,389.5,0.0
SSP1-2.6,2084,1,1.522,1.236,419.3,0.0
SSP1-2.6,2084,2,3.271,1.236,366.9,0.0
SSP1-2.6,2084,3,7.373,1.236,243.8,0.0
SSP1-2.6,2084,4,12.867,1.236,79.0,0.0
SSP1-2.6,2084,5,17.512,1.236,0.0,0.0
SSP1-2.6,2084,6,21.304,1.236,0.0,99.1
SSP1-2.6,2084,7,23.136,1.236,0.0,154.1
SSP1-2.6,2084,8,22.64,1.236,0.0,139.2
SSP1-2.6,2084,9,17.457,1.236,0.0,0.0
SSP1-2.6,2084,10,12.246,1.236,97.6,0.0
SSP1-2.6,2084,11,7.273,1.236,246.8,0.0
SSP1-2.6,2084,12,2.521,1.236,389.4,0.0
SSP1-2.6,2085,1,1.526,1.24,419.2,0.0
SSP1-2.6,2085,2,3.275,1.24,366.8,0.0
SSP1-2.6,2085,3,7.377,1.24,243.7,0.0
SSP1-2.6,2085,4,12.871,1.24,78.9,0.0
SSP1-2.6,2085,5,17.516,1.24,0.0,0.0
SSP1-2.6,2085,6,21.308,1.24,0.0,99.2
SSP1-2.6,2085,7,23.14,1.24,0.0,154.2
SSP1-2.6,2085,8,22.644,1.24,0.0,139.3
SSP1-2.6,2085,9,17.461,1.24,0.0,0.0
SSP1-2.6,2085,10,12.25,1.24,97.5,0.0
SSP1-2.6,2085,11,7.277,1.24,246.7,0.0
SSP1-2.6,2085,12,2.525,1.24,389.2,0.0
SSP1-2.6,2086,1,1.53,1.244,419.1,0.0
SSP1-2.6,2086,2,3.279,1.244,366.6,0.0
SSP1-2.6,2086,3,7.381,1.244,243.6,0.0
SSP1-2.6,2086,4,12.875,1.244,78.8,0.0
SSP1-2.6,2086,5,17.52,1.244,0.0,0.0
SSP1-2.6,2086,6,21.312,1.244,0.0,99.4
SSP1-2.6,2086,7,23.144,1.244,0.0,154.3
SSP1-2.6,2086,8,22.648,1.244,0.0,139.4
SSP1-2.6,2086,9,17.465,1.244,0.0,0.0
SSP1-2.6,2086,10,12.254,1.244,97.4,0.0
SSP1-2.6,2086,11,7.281,1.244,246.6,0.0
SSP1-2.6,2086,12,2.529,1.244,389.1,0.0
SSP1-2.6,2087,1,1.534,1.248,419.0,0.0
SSP1-2.6,2087,2,3.283,1.248,366.5,0.0
SSP1-2.6,2087,3,7.385,1.248,243.5,0.0
SSP1-2.6,2087,4,12.879,1.248,78.6,0.0
SSP1-2.6,2087,5,17.524,1.248,0.0,0.0
SSP1-2.6,2087,6,21.316,1.248,0.0,99.5
SSP1-2.6,2087,7,23.148,1.248,0.0,154.4
SSP1-2.6,2087,8,22.652,1.248,0.0,139.6
SSP1-2.6,2087,9,17.469,1.248,0.0,0.0
SSP1-2.6,2087,10,12.258,1.248,97.2,0.0
SSP1-2.6,2087,11,7.285,1.248,246.4,0.0
SSP1-2.6,2087,12,2.533,1.248,389.0,0.0
SSP1-2.6,2088,1,1.538,1.252,418.9,0.0
SSP1-2.6,2088,2,3.287,1.252,366.4,0.0
SSP1-2.6,2088,3,7.389,1.252,243.3,0.0
SSP1-2.6,2088,4,12.883,1.252,78.5,0.0
SSP1-2.6,2088,5,17.528,1.252,0.0,0.0
SSP1-2.6,2088,6,21.32,1.252,0.0,99.6
SSP1-2.6,2088,7,23.152,1.252,0.0,154.6
SSP1-2.6,2088,8,22.656,1.252,0.0,139.7
SSP1-2.6,2088,9,17.473,1.252,0.0,0.0
SSP1-2.6,2088,10,12.262,1.252,97.1,0.0
SSP1-2.6,2088,11,7.289,1.252,246.3,0.0
SSP1-2.6,2088,12,2.537,1.252,388.9,0.0
SSP1-2.6,2089,1,1.542,1.256,418.7,0.0
SSP1-2.6,2089,2,3.291,1.256,366.3,0.0
SSP1-2.6,2089,3,7.393,1.256,243.2,0.0
SSP1-2.6,2089,4,12.887,1.256,78.4,0.0
SSP1-2.6,2089,5,17.532,1.256,0.0,0.0
SSP1-2.6,2089,6,21.324,1.256,0.0,99.7
SSP1-2.6,2089,7,23.156,1.256,0.0,154.7
SSP1-2.6,2089,8,22.66,1.256,0.0,139.8
SSP1-2.6,2089,9,17.477,1.256,0.0,0.0
SSP1-2.6,2089,10,12.266,1.256,97.0,0.0
SSP1-2.6,2089,11,7.293,1.256,246.2,0.0
SSP1-2.6,2089,12,2.541,1.256,388.8,0.0
SSP1-2.6,2090,1,1.546,1.26,418.6,0.0
SSP1-2.6,2090,2,3.295,1.26,366.2,0.0
SSP1-2.6,2090,3,7.397,1.26,243.1,0.0
SSP1-2.6,2090,4,12.891,1.26,78.3,0.0
SSP1-2.6,2090,5,17.536,1.26,0.0,0.0
SSP1-2.6,2090,6,21.328,1.26,0.0,99.8
SSP1-2.6,2090,7,23.16,1.26,0.0,154.8
SSP1-2.6,2090,8,22.664,1.26,0.0,139.9
SSP1-2.6,2090,9,17.481,1.26,0.0,0.0
SSP1-2.6,2090,10,12.27,1.26,96.9,0.0
SSP1-2.6,2090,11,7.297,1.26,246.1,0.0
SSP1-2.6,2090,12,2.545,1.26,388.6,0.0
SSP1-2.6,2091,1,1.55,1.264,418.5,0.0
SSP1-2.6,2091,2,3.299,1.264,366.0,0.0
SSP1-2.6,2091,3,7.401,1.264,243.0,0.0
SSP1-2.6,2091,4,12.895,1.264,78.2,0.0
SSP1-2.6,2091,5,17.54,1.264,0.0,0.0
SSP1-2.6,2091,6,21.332,1.264,0.0,100.0
SSP1-2.6,2091,7,23.164,1.264,0.0,154.9
SSP1-2.6,2091,8,22.668,1.264,0.0,140.0
SSP1-2.6,2091,9,17.485,1.264,0.0,0.0
SSP1-2.6,2091,10,12.274,1.264,96.8,0.0
SSP1-2.6,2091,11,7.301,1.264,246.0,0.0
SSP1-2.6,2091,12,2.549,1.264,388.5,0.0
SSP1-2.6,2092,1,1.554,1.268,418.4,0.0
SSP1-2.6,2092,2,3.303,1.268,365.9,0.0
SSP1-2.6,2092,3,7.405,1.268,242.9,0.0
SSP1-2.6,2092,4,12.899,1.268,78.0,0.0
SSP1-2.6,2092,5,17.544,1.268,0.0,0.0
SSP1-2.6,2092,6,21.336,1.268,0.0,100.1
SSP1-2.6,2092,7,23.168,1.268,0.0,155.0
SSP1-2.6,2092,8,22.672,1.268,0.0,140.2
SSP1-2.6,2092,9,17.489,1.268,0.0,0.0
SSP1-2.6,2092,10,12.278,1.268,96.6,0.0
SSP1-2.6,2092,11,7.305,1.268,245.8,0.0
SSP1-2.6,2092,12,2.553,1.268,388.4,0.0
SSP1-2.6,2093,1,1.558,1.272,418.3,0.0
SSP1-2.6,2093,2,3.307,1.272,365.8,0.0
SSP1-2.6,2093,3,7.409,1.272,242.7,0.0
SSP1-2.6,2093,4,12.903,1.272,77.9,0.0
SSP1-2.6,2093,5,17.548,1.272,0.0,0.0
SSP1-2.6,2093,6,21.34,1.272,0.0,100.2
SSP1-2.6,2093,7,23.172,1.272,0.0,155.2
SSP1-2.6,2093,8,22.676,1.272,0.0,140.3
SSP1-2.6,2093,9,17.493,1.272,0.0,0.0
SSP1-2.6,2093,10,12.282,1.272,96.5,0.0
SSP1-2.6,2093,11,7.309,1.272,245.7,0.0
SSP1-2.6,2093,12,2.557,1.272,388.3,0.0
SSP1-2.6,2094,1,1.562,1.276,418.1,0.0
SSP1-2.6,2094,2,3.311,1.276,365.7,0.0
SSP1-2.6,2094,3,7.413,1.276,242.6,0.0
SSP1-2.6,2094,4,12.907,1.276,77.8,0.0
SSP1-2.6,2094,5,17.552,1.276,0.0,0.0
SSP1-2.6,2094,6,21.344,1.276,0.0,100.3
SSP1-2.6,2094,7,23.176,1.276,0.0,155.3
SSP1-2.6,2094,8,22.68,1.276,0.0,140.4
SSP1-2.6,2094,9,17.497,1.276,0.0,0.0
SSP1-2.6,2094,10,12.286,1.276,96.4,0.0
SSP1-2.6,2094,11,7.313,1.276,245.6,0.0
SSP1-2.6,2094,12,2.561,1.276,388.2,0.0
SSP1-2.6,2095,1,1.566,1.28,418.0,0.0
SSP1-2.6,2095,2,3.315,1.28,365.6,0.0
SSP1-2.6,2095,3,7.417,1.28,242.5,0.0
SSP1-2.6,2095,4,12.911,1.28,77.7,0.0
SSP1-2.6,2095,5,17.556,1.28,0.0,0.0
SSP1-2.6,2095,6,21.348,1.28,0.0,100.4
SSP1-2.6,2095,7,23.18,1.28,0.0,155.4
SSP1-2.6,2095,8,22.684,1.28,0.0,140.5
SSP1-2.6,2095,9,17.501,1.28,0.0,0.0
SSP1-2.6,2095,10,12.29,1.28,96.3,0.0
SSP1-2.6,2095,11,7.317,1.28,245.5,0.0
SSP1-2.6,2095,12,2.565,1.28,388.0,0.0
SSP1-2.6,2096,1,1.57,1.284,417.9,0.0
SSP1-2.6,2096,2,3.319,1.284,365.4,0.0
SSP1-2.6,2096,3,7.421,1.284,242.4,0.0
SSP1-2.6,2096,4,12.915,1.284,77.6,0.0
SSP1-2.6,2096,5,17.56,1.284,0.0,0.0
SSP1-2.6,2096,6,21.352,1.284,0.0,100.6
SSP1-2.6,2096,7,23.184,1.284,0.0,155.5
SSP1-2.6,2096,8,22.688,1.284,0.0,140.6
SSP1-2.6,2096,9,17.505,1.284,0.0,0.0
SSP1-2.6,2096,10,12.294,1.284,96.2,0.0
SSP1-2.6,2096,11,7.321,1.284,245.4,0.0
SSP1-2.6,2096,12,2.569,1.284,387.9,0.0
SSP1-2.6,2097,1,1.574,1.288,417.8,0.0
SSP1-2.6,2097,2,3.323,1.288,365.3,0.0
SSP1-2.6,2097,3,7.425,1.288,242.3,0.0
SSP1-2.6,2097,4,12.919,1.288,77.4,0.0
SSP1-2.6,2097,5,17.564,1.288,0.0,0.0
SSP1-2.6,2097,6,21.356,1.288,0.0,100.7
SSP1-2.6,2097,7,23.188,1.288,0.0,155.6
SSP1-2.6,2097,8,22.692,1.288,0.0,140.8
SSP1-2.6,2097,9,17.509,1.288,0.0,0.0
SSP1-2.6,2097,10,12.298,1.288,96.0,0.0
SSP1-2.6,2097,11,7.325,1.288,245.2,0.0
SSP1-2.6,2097,12,2.573,1.288,387.8,0.0
SSP1-2.6,2098,1,1.578,1.292,417.7,0.0
SSP1-2.6,2098,2,3.327,1.292,365.2,0.0
SSP1-2.6,2098,3,7.429,1.292,242.1,0.0
SSP1-2.6,2098,4,12.923,1.292,77.3,0.0
SSP1-2.6,2098,5,17.568,1.292,0.0,0.0
SSP1-2.6,2098,6,21.36,1.292,0.0,100.8
SSP1-2.6,2098,7,23.192,1.292,0.0,155.8
SSP1-2.6,2098,8,22.696,1.292,0.0,140.9
SSP1-2.6,2098,9,17.513,1.292,0.0,0.0
SSP1-2.6,2098,10,12.302,1.292,95.9,0.0
SSP1-2.6,2098,11,7.329,1.292,245.1,0.0
SSP1-2.6,2098,12,2.577,1.292,387.7,0.0
SSP1-2.6,2099,1,1.582,1.296,417.5,0.0
SSP1-2.6,2099,2,3.331,1.296,365.1,0.0
SSP1-2.6,2099,3,7.433,1.296,242.0,0.0
SSP1-2.6,2099,4,12.927,1.296,77.2,0.0
SSP1-2.6,2099,5,17.572,1.296,0.0,0.0
SSP1-2.6,2099,6,21.364,1.296,0.0,100.9
SSP1-2.6,2099,7,23.196,1.296,0.0,155.9
SSP1-2.6,2099,8,22.7,1.296,0.0,141.0
SSP1-2.6,2099,9,17.517,1.296,0.0,0.0
SSP1-2.6,2099,10,12.306,1.296,95.8,0.0
SSP1-2.6,2099,11,7.333,1.296,245.0,0.0
SSP1-2.6,2099,12,2.581,1.296,387.6,0.0
SSP1-2.6,2100,1,1.586,1.3,417.4,0.0
SSP1-2.6,2100,2,3.335,1.3,365.0,0.0
SSP1-2.6,2100,3,7.437,1.3,241.9,0.0
SSP1-2.6,2100,4,12.931,1.3,77.1,0.0
SSP1-2.6,2100,5,17.576,1.3,0.0,0.0
SSP1-2.6,2100,6,21.368,1.3,0.0,101.0
SSP1-2.6,2100,7,23.2,1.3,0.0,156.0
SSP1-2.6,2100,8,22.704,1.3,0.0,141.1
SSP1-2.6,2100,9,17.521,1.3,0.0,0.0
SSP1-2.6,2100,10,12.31,1.3,95.7,0.0
SSP1-2.6,2100,11,7.337,1.3,244.9,0.0
SSP1-2.6,2100,12,2.585,1.3,387.4,0.0
SSP2-4.5,2025,1,0.536,0.25,448.9,0.0
SSP2-4.5,2025,2,2.285,0.25,396.5,0.0
SSP2-4.5,2025,3,6.387,0.25,273.4,0.0
SSP2-4.5,2025,4,11.881,0.25,108.6,0.0
SSP2-4.5,2025,5,16.526,0.25,0.0,0.0
SSP2-4.5,2025,6,20.318,0.25,0.0,69.5
SSP2-4.5,2025,7,22.15,0.25,0.0,124.5
SSP2-4.5,2025,8,21.654,0.25,0.0,109.6
SSP2-4.5,2025,9,16.471,0.25,0.0,0.0
SSP2-4.5,2025,10,11.26,0.25,127.2,0.0
SSP2-4.5,2025,11,6.287,0.25,276.4,0.0
SSP2-4.5,2025,12,1.535,0.25,418.9,0.0
SSP2-4.5,2026,1,0.586,0.3,447.4,0.0
SSP2-4.5,2026,2,2.335,0.3,395.0,0.0
SSP2-4.5,2026,3,6.437,0.3,271.9,0.0
SSP2-4.5,2026,4,11.931,0.3,107.1,0.0
SSP2-4.5,2026,5,16.576,0.3,0.0,0.0
SSP2-4.5,2026,6,20.368,0.3,0.0,71.0
