date,temp_mean_c,temp_max_c,temp_min_c,wind_mean_m_s,solar_rad_j_m2,precip_mm,HDD,CDD,load_mean_MW,load_max_MW,load_min_MW,n_hours,year,month,season,weekday,is_weekend
2023-01-25,1.2487259,2.2721558,0.3952942,1.5907397,562073.6,0.018755594,14.251274,0.0,5732.078645833334,6453.15,4450.25,96,2023,1,Winter,2,0
2023-01-26,1.234993,1.8560791,0.88171387,1.3507726,474026.66,0.262324,14.265007,0.0,5756.008854166666,6421.79,4455.85,96,2023,1,Winter,3,0
2023-01-27,0.2056427,1.1089783,-0.2373352,2.9252973,618824.56,0.19553503,15.294357,0.0,5794.251458333333,6475.99,4548.2,96,2023,1,Winter,4,0
2023-01-28,0.029136658,0.8140564,-0.7871094,4.3843694,535304.56,0.042406715,15.470863,0.0,5254.593333333333,5829.21,4449.64,96,2023,1,Winter,5,1
2023-01-29,-0.39875793,0.30325317,-1.9912109,3.3407362,1326792.5,0.002861023,15.898758,0.0,5097.9295833333335,5862.97,4099.43,96,2023,1,Winter,6,1
2023-01-30,-0.8263931,2.4403687,-4.2628784,2.7422903,934848.0,0.018978119,16.326393,0.0,5713.599479166667,6495.32,4257.33,96,2023,1,Winter,0,0
2023-01-31,4.434807,6.159851,3.0679932,5.7392955,1320418.1,0.09950002,11.065193,0.0,5606.200937500001,6375.4,4584.6,96,2023,1,Winter,1,0
2023-02-01,4.5714493,7.183838,2.530243,3.6253467,647048.56,0.28855005,10.928551,0.0,5640.845416666667,6361.88,4493.15,96,2023,2,Winter,2,0
2023-02-02,4.0651016,6.1438904,2.623932,5.1077714,1247829.4,0.39561588,11.434898,0.0,5593.615312499999,6354.62,4484.4,96,2023,2,Winter,3,0
2023-02-03,3.6478958,6.339142,1.3628845,4.029648,459771.72,0.6668409,11.852104,0.0,5845.420520833333,6581.04,4595.52,96,2023,2,Winter,4,0
2023-02-04,3.8511887,6.163849,1.2746887,8.732763,1359940.2,0.3674507,11.648811,0.0,5169.1492708333335,5881.13,4388.23,96,2023,2,Winter,5,1
2023-02-05,-0.89862823,1.1481323,-2.261963,4.9405804,850811.75,0.002002716,16.398628,0.0,5013.0325,5941.34,4243.3,96,2023,2,Winter,6,1
2023-02-06,-3.861435,-1.3804016,-5.803833,2.3654726,1087270.4,0.00047683716,19.361435,0.0,5727.231979166667,6689.18,4436.22,96,2023,2,Winter,0,0
2023-02-07,-4.568474,0.0713501,-8.052551,1.761572,1541312.0,0.00012715659,20.068474,0.0,5875.391145833334,6734.94,4948.71,96,2023,2,Winter,1,0
2023-02-08,-2.983574,1.497406,-5.950012,1.5741053,1401766.4,0.0044186907,18.483574,0.0,5819.955833333333,6689.86,4882.87,96,2023,2,Winter,2,0
2023-02-09,-2.8701172,3.1340332,-7.120819,2.2368023,1590967.5,0.0,18.370117,0.0,5828.917395833333,6736.41,4944.56,96,2023,2,Winter,3,0
2023-02-10,-2.1285782,4.1357117,-6.7922363,2.294811,1625617.1,0.0,17.628578,0.0,5771.8810416666665,6569.19,4986.67,96,2023,2,Winter,4,0
2023-02-11,0.2765808,5.600464,-4.8261414,2.6105046,1190182.4,0.0,15.223419,0.0,5315.520520833333,5904.99,4554.6,96,2023,2,Winter,5,1
2023-02-12,6.1054764,9.617523,4.5352173,4.1899896,984618.7,0.10121664,9.394524,0.0,4879.274479166666,5787.23,4202.29,96,2023,2,Winter,6,1
2023-02-13,2.634262,6.984741,-1.4670715,1.9159656,1162210.1,0.00038146973,12.865738,0.0,5483.826770833333,6346.04,4337.66,96,2023,2,Winter,0,0
2023-02-14,4.0478516,7.081604,2.706543,3.0594473,1290525.9,3.1789146e-05,11.452148,0.0,5581.225208333333,6369.77,4586.38,96,2023,2,Winter,1,0
2023-02-15,1.3360443,5.705902,-1.6975708,1.6631247,1698990.9,0.0,14.163956,0.0,5506.0529166666665,6382.54,4628.94,96,2023,2,Winter,2,0
2023-02-16,0.64302826,5.859009,-2.79776,1.5436355,1709858.1,0.0,14.856972,0.0,5558.096875,6309.85,4681.44,96,2023,2,Winter,3,0
2023-02-17,4.332329,8.932709,-0.99295044,2.2283347,523592.53,0.2398173,11.167671,0.0,5541.756875,6134.3,4625.28,96,2023,2,Winter,4,0
2023-02-18,10.566772,14.380188,8.326599,3.0809407,708206.94,0.004863739,4.9332275,0.0,4855.135833333333,5472.97,4155.17,96,2023,2,Winter,5,1
2023-02-19,10.782593,14.153076,8.658722,3.7476802,1601245.9,0.41631064,4.717407,0.0,4607.050416666666,5456.6,3800.68,96,2023,2,Winter,6,1
2023-02-20,7.470314,11.8714905,3.3191528,3.2874584,1303044.2,0.23288727,8.029686,0.0,5212.842187499999,6060.37,3969.39,96,2023,2,Winter,0,0
2023-02-21,9.698486,16.007233,6.1116943,3.3914895,1797418.6,0.0,5.8015137,0.0,5021.474999999999,5974.54,4243.91,96,2023,2,Winter,1,0
2023-02-22,8.718178,13.564178,5.8422546,1.7681711,1463931.6,0.0,6.781822,0.0,5169.371979166667,6004.05,4181.51,96,2023,2,Winter,2,0
2023-02-23,8.1874695,11.466339,5.4380493,2.9859385,1112089.6,0.08322398,7.3125305,0.0,5255.665729166667,6052.7,4242.34,96,2023,2,Winter,3,0
2023-02-24,10.098221,13.81604,6.4397583,3.3975813,1755345.1,0.0060717263,5.401779,0.0,5162.392916666667,5850.49,4245.3,96,2023,2,Winter,4,0
2023-02-25,7.2890625,9.284454,5.2257996,4.5002666,1698568.6,0.9977659,8.2109375,0.0,4818.641041666667,5452.87,4086.52,96,2023,2,Winter,5,1
2023-02-26,2.981247,4.9096375,1.1972961,5.0595975,1439394.1,0.19661586,12.518753,0.0,4796.688958333333,5583.95,3905.91,96,2023,2,Winter,6,1
2023-02-27,1.2054672,3.5479126,-0.5267639,2.840539,1317145.6,0.0014940898,14.294533,0.0,5425.9134375,6306.31,4115.65,96,2023,2,Winter,0,0
2023-02-28,1.3359756,5.303131,-2.0783691,1.394353,1816887.5,0.010903676,14.164024,0.0,5525.491770833333,6261.6,4517.38,96,2023,2,Winter,1,0
2023-03-01,3.613037,6.845337,0.49569702,1.5142907,825382.44,0.0024159749,11.886963,0.0,5405.715416666667,6203.45,4438.32,96,2023,3,Spring,2,0
2023-03-02,3.9071503,9.85379,-0.7199402,1.4756446,1946380.8,0.002861023,11.59285,0.0,5269.494375,6115.64,4507.37,96,2023,3,Spring,3,0
2023-03-03,4.6610336,10.460236,0.6652527,2.0117836,1788902.4,0.025208792,10.838966,0.0,5274.6853125,6016.82,4423.68,96,2023,3,Spring,4,0
2023-03-04,3.8638306,11.133636,-1.8382874,2.9430742,2098180.2,0.0,11.636169,0.0,4674.841770833334,5544.52,4042.61,96,2023,3,Spring,5,1
2023-03-05,4.043297,6.401642,2.6181335,2.9632258,1011456.0,0.036303204,11.456703,0.0,4813.65375,5644.77,3984.05,96,2023,3,Spring,6,1
2023-03-06,4.6197586,6.579956,2.9248352,1.8988221,1460761.6,0.32672882,10.880241,0.0,5427.814791666667,6193.48,4037.49,96,2023,3,Spring,0,0
2023-03-07,3.8701248,5.759369,1.7329712,2.9146836,872106.7,0.053151447,11.629875,0.0,5504.442916666667,6226.23,4436.32,96,2023,3,Spring,1,0
2023-03-08,7.3889313,12.138794,3.1912537,3.785496,1006400.0,0.00667572,8.111069,0.0,5308.815520833333,6048.67,4410.84,96,2023,3,Spring,2,0
2023-03-09,12.208626,16.307953,10.097137,4.612959,1434841.6,0.37387213,3.2913742,0.0,5295.251979166666,6001.25,4294.74,96,2023,3,Spring,3,0
2023-03-10,10.571236,17.807922,6.43985,3.5232267,2087820.9,0.07940928,4.9287643,0.0,5077.986041666666,5865.96,4296.21,96,2023,3,Spring,4,0
2023-03-11,7.0080643,10.211121,4.5226746,6.8466406,1374003.2,0.010553995,8.491936,0.0,4779.928645833334,5516.48,4122.9,96,2023,3,Spring,5,1
2023-03-12,3.4205704,7.955139,-1.5783691,2.5988646,2252573.8,0.0,12.07943,0.0,4449.211666666667,5608.63,3776.86,96,2023,3,Spring,6,1
2023-03-13,9.735672,15.343353,4.2710266,5.1945705,2092586.6,0.00019073486,5.764328,0.0,4942.244270833334,5962.66,3998.63,96,2023,3,Spring,0,0
2023-03-14,13.089081,18.072144,10.5408325,5.063091,1633373.9,0.48834482,2.4109192,0.0,4981.2496875,5781.7,4212.69,96,2023,3,Spring,1,0
2023-03-15,7.029129,8.932404,5.130493,6.4697914,1892718.9,0.008996327,8.470871,0.0,4588.419895833334,5248.33,3869.74,96,2023,3,Spring,2,0
2023-03-16,4.13253,8.742462,0.8855591,3.9894629,2510361.5,0.0,11.36747,0.0,4908.545,6070.52,3853.28,96,2023,3,Spring,3,0
2023-03-17,4.3804474,11.127838,-1.8030396,3.99116,2435520.0,0.0,11.119553,0.0,4987.274479166666,5974.1,4288.42,96,2023,3,Spring,4,0
2023-03-18,7.502594,13.611176,2.2583008,3.993851,2508787.2,0.0,7.997406,0.0,4526.1028125,5500.94,3907.97,96,2023,3,Spring,5,1
2023-03-19,8.647743,14.486603,3.4563904,3.2626066,2332437.2,0.0,6.852257,0.0,4278.6554166666665,5410.12,3687.57,96,2023,3,Spring,6,1
2023-03-20,10.648872,16.893616,5.1413574,1.6690053,2224682.8,0.0010808309,4.8511276,0.0,4869.398749999999,5929.11,3810.61,96,2023,3,Spring,0,0
2023-03-21,11.890167,16.7659,8.718597,2.7634273,2009122.1,0.001780192,3.6098328,0.0,4876.9228125,5891.46,4170.04,96,2023,3,Spring,1,0
2023-03-22,12.314224,17.466003,8.285919,2.0908582,1727065.6,0.0028292339,3.1857758,0.0,4897.4384375,5872.2,4138.79,96,2023,3,Spring,2,0
2023-03-23,13.378906,20.072937,8.242798,3.214462,2514086.5,0.0,2.1210938,0.0,4805.7612500000005,5807.45,4155.37,96,2023,3,Spring,3,0
2023-03-24,14.397911,21.253387,8.895233,3.0526035,2417642.8,0.11240642,1.1020889,0.0,4727.838541666667,5691.64,4095.91,96,2023,3,Spring,4,0
2023-03-25,12.343887,14.4800415,10.588104,3.4560452,1661563.6,0.6453832,3.1561127,0.0,4475.674791666667,5188.68,3912.93,96,2023,3,Spring,5,1
2023-03-26,10.705124,16.190338,6.7113647,3.8390691,2619874.0,0.7424673,4.794876,0.0,4133.337395833333,5225.56,3714.34,96,2023,3,Spring,6,1
2023-03-27,7.286522,9.440491,4.7124634,6.6154804,1213094.4,0.9781202,8.213478,0.0,5165.784791666667,5891.9,3714.86,96,2023,3,Spring,0,0
2023-03-28,3.6900406,5.94989,2.3941345,5.904438,2646088.8,0.06516775,11.809959,0.0,5063.0221875,6094.86,4303.87,96,2023,3,Spring,1,0
2023-03-29,3.9891052,9.043091,-0.22729492,2.339229,2217527.5,0.013923646,11.510895,0.0,5082.985520833333,6010.88,4402.44,96,2023,3,Spring,2,0
2023-03-30,9.826706,13.822784,6.588745,2.953552,1766046.0,0.12203852,5.673294,0.0,5119.7273958333335,5916.94,4298.76,96,2023,3,Spring,3,0
2023-03-31,11.830368,17.631134,8.227234,4.3638616,2797158.2,0.3485362,3.669632,0.0,4758.773645833334,5597.86,4137.68,96,2023,3,Spring,4,0
2023-04-01,11.115875,14.754028,8.951721,3.5523248,2345391.0,0.12111664,4.3841248,0.0,4306.532708333333,5107.44,3734.12,96,2023,4,Spring,5,1
2023-04-02,9.97187,13.019531,7.6477966,4.561092,1795801.5,0.13027191,5.5281296,0.0,4127.301875,5188.96,3566.95,96,2023,4,Spring,6,1
2023-04-03,5.4539413,7.80307,4.496277,7.1681933,2288819.2,0.0,10.046059,0.0,4860.021145833333,5896.69,3708.97,96,2023,4,Spring,0,0
2023-04-04,3.1358185,6.123657,0.91223145,6.692915,2356403.2,0.0,12.3641815,0.0,5156.411666666667,6044.2,4304.94,96,2023,4,Spring,1,0
2023-04-05,2.734703,7.5979004,-1.0549927,4.572879,3007594.8,0.0,12.765297,0.0,5014.568749999999,5986.35,4366.67,96,2023,4,Spring,2,0
2023-04-06,4.245308,9.260468,-0.15960693,4.6769934,2543342.8,0.013828278,11.254692,0.0,5200.298020833333,6507.63,4354.32,96,2023,4,Spring,3,0
2023-04-07,5.261635,5.61438,4.9238586,3.1828597,921920.0,0.3871282,10.238365,0.0,4619.01875,5173.7,3861.33,96,2023,4,Spring,4,0
2023-04-08,3.9128113,4.983032,2.4508057,1.4977648,884787.2,1.6488075,11.587189,0.0,4547.169479166667,5175.55,3698.12,96,2023,4,Spring,5,1
2023-04-09,5.640709,8.069305,3.6349792,1.430942,2452155.8,0.27923584,9.859291,0.0,4050.648541666667,4796.33,3618.07,96,2023,4,Spring,6,1
2023-04-10,8.240875,13.887695,3.3032227,2.737587,2159590.5,3.1789146e-05,7.2591248,0.0,3834.7225,4809.73,3385.02,96,2023,4,Spring,0,0
2023-04-11,8.945808,15.250183,4.359497,2.5088875,2421056.0,0.27427673,6.5541916,0.0,4668.868750000001,5688.88,3495.66,96,2023,4,Spring,1,0
2023-04-12,10.014908,14.218842,6.3592834,2.9340932,3429913.5,0.0,5.485092,0.0,4745.2765625,5759.23,4131.11,96,2023,4,Spring,2,0
2023-04-13,9.52079,10.650299,8.535858,2.4678068,972300.8,1.8591881,5.97921,0.0,4931.128645833333,5731.67,4121.13,96,2023,4,Spring,3,0
2023-04-14,6.894226,8.094635,5.3912354,3.7005882,345228.78,3.610007,8.605774,0.0,5220.064895833333,5774.55,4118.19,96,2023,4,Spring,4,0
2023-04-15,7.5037766,9.348511,5.7466736,2.904996,928153.6,1.4169056,7.9962234,0.0,4542.341770833334,5307.72,3927.08,96,2023,4,Spring,5,1
2023-04-16,8.573448,11.236633,6.1584473,2.7037234,1233186.1,0.88818866,6.926552,0.0,4264.634375000001,5198.54,3771.22,96,2023,4,Spring,6,1
2023-04-17,12.409332,17.508759,8.710846,4.512968,2576076.8,0.19194286,3.0906677,0.0,4799.7034375,5693.38,3707.96,96,2023,4,Spring,0,0
2023-04-18,11.637131,13.527771,10.67511,3.535252,1076731.8,0.33925372,3.8628693,0.0,4860.476145833333,5646.32,4062.76,96,2023,4,Spring,1,0
2023-04-19,10.54734,12.824707,9.383209,3.4209046,2000503.4,0.43423972,4.9526596,0.0,4775.426145833333,5714.42,4038.18,96,2023,4,Spring,2,0
2023-04-20,10.877441,16.12799,6.6780396,1.5833255,2366481.0,0.03681183,4.6225586,0.0,4647.563854166667,5618.32,4057.99,96,2023,4,Spring,3,0
2023-04-21,13.111511,18.643494,8.246887,1.9706385,3416729.5,0.005626678,2.3884888,0.0,4573.318854166667,5462.99,3987.3,96,2023,4,Spring,4,0
2023-04-22,13.561531,20.44403,6.8079834,2.271915,3052394.5,0.0,1.9384689,0.0,4051.5636458333333,5009.66,3592.08,96,2023,4,Spring,5,1
2023-04-23,16.240791,22.365295,10.741241,3.89325,3596672.0,0.0,0.0,0.0,3794.046979166667,4935.67,3219.84,96,2023,4,Spring,6,1
2023-04-24,13.607391,14.303986,11.903198,3.4078274,1608678.4,1.428477,1.8926086,0.0,4781.237708333333,6466.47,3546.78,96,2023,4,Spring,0,0
2023-04-25,11.829918,14.623962,10.4339905,4.4183517,3011451.8,0.08656184,3.670082,0.0,4818.0628125,5597.87,3988.65,96,2023,4,Spring,1,0
2023-04-26,9.433998,12.012909,8.112762,4.7371264,3124462.8,0.00082651776,6.066002,0.0,4720.670729166667,5720.65,4064.01,96,2023,4,Spring,2,0
2023-04-27,9.521065,14.321594,4.5599976,1.4925458,3216430.8,6.357829e-05,5.9789352,0.0,4654.45,5593.18,4170.98,96,2023,4,Spring,3,0
2023-04-28,11.497337,16.657196,5.9875183,3.4770951,2833224.5,0.23384094,4.0026627,0.0,4527.266979166667,5381.53,3954.4,96,2023,4,Spring,4,0
2023-04-29,13.970978,17.378113,11.373657,1.6852401,2255296.0,1.7441432,1.5290222,0.0,4126.357916666667,4970.06,3656.67,96,2023,4,Spring,5,1
2023-04-30,13.917114,17.09082,11.968109,4.195508,3341337.5,0.035381317,1.5828857,0.0,3780.7740625,4711.71,3335.72,96,2023,4,Spring,6,1
2023-05-01,13.856506,19.480774,8.205505,2.1617773,3649015.5,0.009918212,1.6434937,0.0,3488.7598958333333,4711.04,2743.75,96,2023,5,Spring,0,0
2023-05-02,14.750168,19.585419,11.143768,2.5545177,2334152.5,0.73782605,0.74983215,0.0,4410.722604166666,5450.65,3314.61,96,2023,5,Spring,1,0
2023-05-03,13.218094,14.695618,12.250275,3.9047744,1022562.2,1.9658725,2.2819061,0.0,4700.201770833333,5552.06,3891.26,96,2023,5,Spring,2,0
2023-05-04,14.259331,18.353394,10.653229,2.4469984,2696072.5,0.07578532,1.2406693,0.0,4629.972604166666,5555.47,4012.78,96,2023,5,Spring,3,0
2023-05-05,15.102051,21.733307,7.677765,1.7354102,3979503.0,0.0,0.39794922,0.0,4456.438958333333,5319.02,3951.24,96,2023,5,Spring,4,0
2023-05-06,16.309845,21.285065,11.895203,1.5452867,3320580.2,0.0040690107,0.0,0.0,4055.1340625,4831.42,3589.66,96,2023,5,Spring,5,1
2023-05-07,16.000893,20.83493,13.592163,2.8483872,3191599.0,0.020853678,0.0,0.0,3843.1921875000003,4830.85,3377.48,96,2023,5,Spring,6,1
2023-05-08,12.128029,15.854553,8.602936,2.2421274,2381376.0,0.013033548,3.3719711,0.0,4311.958958333334,5414.32,3447.65,96,2023,5,Spring,0,0
2023-05-09,12.636139,17.448975,7.6839294,2.5613122,3433356.8,0.0075658164,2.863861,0.0,4482.640416666666,5507.5,3888.08,96,2023,5,Spring,1,0
2023-05-10,14.13427,18.65915,9.676544,4.3832746,2897062.2,0.0019391377,1.3657303,0.0,4545.542604166667,5505.7,3931.68,96,2023,5,Spring,2,0
2023-05-11,14.720169,18.617126,12.5616455,4.510206,1792324.1,0.655365,0.77983093,0.0,4574.313958333333,5461.31,3966.02,96,2023,5,Spring,3,0
2023-05-12,10.973831,11.65802,10.495789,4.5344152,788381.9,2.7637162,4.526169,0.0,4902.360625,5426.2,3956.32,96,2023,5,Spring,4,0
2023-05-13,12.033356,13.500549,10.531189,3.671242,1203515.8,0.3915469,3.4666443,0.0,4265.202083333334,4890.54,3599.33,96,2023,5,Spring,5,1
2023-05-14,11.51873,11.994232,10.801819,3.4440534,653892.3,4.3688774,3.9812698,0.0,4269.007604166666,4964.11,3408.42,96,2023,5,Spring,6,1
2023-05-15,14.438522,17.242401,11.750061,1.1076506,2571464.8,0.7749875,1.0614777,0.0,4715.496041666666,5419.75,3525.52,96,2023,5,Spring,0,0
2023-05-16,12.557106,13.116577,11.972717,3.0557504,893235.2,3.2003722,2.942894,0.0,4993.609375,5537.2,3892.4,96,2023,5,Spring,1,0
2023-05-17,11.21566,12.993103,9.725952,6.2466946,649962.7,1.4650663,4.28434,0.0,4882.546145833333,5542.46,3957.03,96,2023,5,Spring,2,0
2023-05-18,11.235008,12.592712,9.871033,4.3646593,736076.9,0.24913152,4.2649918,0.0,5020.556666666666,5544.61,3992.13,96,2023,5,Spring,3,0
2023-05-19,14.867119,18.623444,11.055145,1.2813461,2279027.2,0.26572546,0.63288116,0.0,4471.819375,5261.71,3948.0,96,2023,5,Spring,4,0
2023-05-20,18.574959,24.347687,12.444519,2.5248475,4137045.2,0.2143224,0.0,0.5749588,3862.3155208333333,4696.42,3389.22,96,2023,5,Spring,5,1
2023-05-21,20.421959,25.270905,15.48407,2.2181044,4066803.2,0.006866455,0.0,2.421959,3684.082395833333,4771.92,3248.59,96,2023,5,Spring,6,1
2023-05-22,20.157997,25.272278,14.761536,1.2955186,4108399.0,0.011126201,0.0,2.1579971,4305.5581250000005,5310.14,3421.3,96,2023,5,Spring,0,0
2023-05-23,19.499985,26.614319,14.528381,2.178289,4121284.5,0.8678436,0.0,1.4999847,4455.478854166667,5254.4,3853.5,96,2023,5,Spring,1,0
2023-05-24,18.149208,21.315704,16.21698,3.9341393,3647790.8,0.005372365,0.0,0.14920807,4466.944375,5240.49,3798.93,96,2023,5,Spring,2,0
2023-05-25,17.493896,21.706512,13.352509,3.2456448,2927424.0,0.04196167,0.0,0.0,4407.575416666667,5245.45,3805.45,96,2023,5,Spring,3,0
2023-05-26,18.553894,23.078644,14.246307,4.1890106,3464123.8,0.020281473,0.0,0.55389404,4281.807708333333,5055.14,3762.38,96,2023,5,Spring,4,0
2023-05-27,18.254654,22.154419,15.251587,3.4747043,3578346.8,1.0530789,0.0,0.25465393,3824.6942708333336,4583.17,3395.68,96,2023,5,Spring,5,1
2023-05-28,17.938728,22.660767,12.790527,1.3452313,3657250.0,0.008328756,0.0,0.0,3335.3634375,4278.45,2822.34,96,2023,5,Spring,6,1
2023-05-29,18.706795,23.699768,13.497559,1.7110473,3762474.5,0.06580353,0.0,0.70679474,3509.3945833333332,4440.9,2974.6,96,2023,5,Spring,0,0
2023-05-30,18.80046,23.439484,14.322784,2.752065,3679304.5,0.022093454,0.0,0.8004608,4319.1909375000005,5097.9,3175.79,96,2023,5,Spring,1,0
2023-05-31,19.692535,24.380554,15.078552,2.360191,3608328.5,0.06504058,0.0,1.6925354,4376.701770833333,5292.27,3731.43,96,2023,5,Spring,2,0
2023-06-01,20.398483,25.768494,14.630188,1.110365,4125777.0,0.015258789,0.0,2.3984833,4407.559583333333,5274.95,3824.49,96,2023,6,Summer,3,0
2023-06-02,20.892433,25.870667,15.403381,2.0428133,3510361.5,0.024795532,0.0,2.8924332,4453.809479166667,5140.12,3827.46,96,2023,6,Summer,4,0
2023-06-03,17.82093,21.266357,14.9539795,2.2710557,3689945.8,0.00082651776,0.0,0.0,3799.334375,4670.98,3353.68,96,2023,6,Summer,5,1
2023-06-04,17.399025,20.666046,14.911652,2.9291825,3606523.8,0.050640106,0.0,0.0,3749.3351041666665,4716.68,3207.04,96,2023,6,Summer,6,1
2023-06-05,18.203842,22.236572,15.074249,1.8200303,2086527.9,1.1279424,0.0,0.20384216,4430.120729166667,5274.23,3406.49,96,2023,6,Summer,0,0
2023-06-06,18.19976,20.869843,16.595947,1.0770621,2351803.8,1.7821629,0.0,0.19976044,4801.200104166667,5289.27,3917.13,96,2023,6,Summer,1,0
2023-06-07,18.561234,20.706848,16.983093,0.91797054,2523114.8,3.2354991,0.0,0.5612335,4684.103020833333,5292.76,3884.63,96,2023,6,Summer,2,0
2023-06-08,18.823975,22.318176,16.068817,0.8115778,3020352.0,1.3845444,0.0,0.8239746,4610.548958333334,5255.55,3902.66,96,2023,6,Summer,3,0
2023-06-09,18.585014,20.958588,16.585358,1.4864981,2493576.5,3.0169804,0.0,0.58501434,4541.204583333333,5023.11,3794.32,96,2023,6,Summer,4,0
2023-06-10,19.383186,23.167938,16.083496,1.9692447,2647172.2,0.13548534,0.0,1.3831863,3955.6167708333337,4645.36,3482.62,96,2023,6,Summer,5,1
2023-06-11,19.60788,22.502441,17.829895,2.683917,3337088.0,1.1577606,0.0,1.6078796,3762.1835416666668,4584.38,3232.63,96,2023,6,Summer,6,1
2023-06-12,18.8601,22.232056,15.959869,2.1973999,4584205.0,0.00012715659,0.0,0.8600998,4152.504270833333,5093.64,3355.16,96,2023,6,Summer,0,0
2023-06-13,17.749344,21.362823,13.779541,1.3107476,4061017.5,0.0,0.0,0.0,4345.040520833333,5167.6,3749.87,96,2023,6,Summer,1,0
2023-06-14,17.127472,21.09024,11.995605,0.69842494,3352836.2,0.0055948896,0.0,0.0,4474.4975,5197.07,3832.58,96,2023,6,Summer,2,0
2023-06-15,18.456451,23.381195,12.536407,1.8389344,4147076.2,0.000667572,0.0,0.45645142,4418.686979166667,5204.3,3814.84,96,2023,6,Summer,3,0
2023-06-16,19.750687,24.39737,15.059448,3.4844532,3643127.5,0.0012715658,0.0,1.7506866,4466.7803125,4968.66,3850.89,96,2023,6,Summer,4,0
2023-06-17,19.492783,23.36731,15.7508545,3.6130521,4251814.5,0.004164378,0.0,1.4927826,3888.7940624999997,4636.27,3546.46,96,2023,6,Summer,5,1
2023-06-18,21.300957,26.840088,13.860046,1.0141898,4033450.5,0.009409587,0.0,3.3009567,3695.8678125,4702.32,3256.74,96,2023,6,Summer,6,1
2023-06-19,22.947037,28.617462,16.246979,1.4591928,4471270.5,0.008074442,0.0,4.9470367,4440.478958333333,5360.08,3453.42,96,2023,6,Summer,0,0
2023-06-20,24.591492,30.458069,17.775482,2.11035,4410807.5,0.001335144,0.0,6.5914917,4642.489090909091,5517.77,3903.54,88,2023,6,Summer,1,0
2023-06-21,25.964256,31.352661,21.60373,1.762763,4259942.5,0.021743774,0.0,7.9642563,4918.398958333333,5768.91,4028.33,96,2023,6,Summer,2,0
2023-06-22,26.131256,30.919128,21.171173,1.702536,4486758.5,0.0,0.0,8.131256,5015.3298958333335,5902.23,4147.27,96,2023,6,Summer,3,0
2023-06-23,25.670708,29.92273,21.221252,4.3513794,3890005.5,0.0,0.0,7.6707077,5013.012916666667,5812.62,4069.78,96,2023,6,Summer,4,0
2023-06-24,19.615456,21.091705,18.196503,5.89916,2631995.8,0.07775624,0.0,1.6154556,4107.7673958333335,4800.75,3707.93,96,2023,6,Summer,5,1
2023-06-25,22.08007,26.442291,17.700653,3.465797,3716774.5,0.010935465,0.0,4.0800705,3960.7334374999996,4880.8,3478.79,96,2023,6,Summer,6,1
2023-06-26,23.087639,28.266022,16.342316,2.2135956,4498705.0,0.0007947286,0.0,5.087639,4597.303645833334,5502.95,3618.09,96,2023,6,Summer,0,0
2023-06-27,20.3928,21.563751,19.021454,3.596207,2543343.0,0.14177959,0.0,2.3927994,4901.508125,5433.77,4051.03,96,2023,6,Summer,1,0
2023-06-28,18.662727,21.673126,15.933075,2.9160337,3294370.2,0.09508133,0.0,0.66272736,4554.381354166667,5264.12,3924.23,96,2023,6,Summer,2,0
2023-06-29,20.56794,25.079773,14.203003,2.3403037,3362329.5,0.0032107034,0.0,2.5679398,4521.6189583333335,5290.23,3975.07,96,2023,6,Summer,3,0
2023-06-30,22.28624,27.848236,15.755737,3.067891,4593113.5,0.0,0.0,4.2862396,4513.665729166666,5284.79,3958.73,96,2023,6,Summer,4,0
2023-07-01,21.915207,25.611237,18.934204,2.0456681,2786747.8,0.8435567,0.0,3.915207,4117.2032291666665,4816.65,3655.53,96,2023,7,Summer,5,1
2023-07-02,22.855537,26.812683,19.076172,3.56188,4278208.0,0.12575786,0.0,4.8555374,3953.180208333333,4869.46,3489.61,96,2023,7,Summer,6,1
2023-07-03,21.91729,25.385925,17.886597,2.415626,3017463.5,0.15150706,0.0,3.9172897,4582.79375,5434.67,3573.79,96,2023,7,Summer,0,0
