date,temp_mean_c,temp_max_c,temp_min_c,wind_mean_m_s,solar_rad_j_m2,precip_mm,HDD,CDD
1970-09-23,11.295105,16.695312,7.660736,1.8972744,1.579503e+06,0.0055631003,4.204895,0.0
1970-09-24,10.22477,15.194061,6.6522217,2.4822018,1.5185322e+06,0.004863739,5.2752304,0.0
1970-09-25,10.129303,16.963013,4.486511,2.1578095,2.0820906e+06,0.0,5.370697,0.0
1970-09-26,11.544243,12.575195,10.830139,1.5013173,382331.75,0.13602574,3.9557571,0.0
1970-09-27,9.127457,15.000427,4.930542,1.437047,2.0437632e+06,0.0,6.3725433,0.0
1970-09-28,8.559807,15.530182,3.9812012,2.6264558,2.3710978e+06,0.0,6.940193,0.0
1970-09-29,7.565071,13.904694,3.5411072,2.1023571,2.3208278e+06,0.0,7.934929,0.0
1970-09-30,9.406845,16.179718,3.4939575,3.3607185,2.1885185e+06,0.0,6.093155,0.0
1970-10-01,11.179245,13.204895,9.94635,2.4753733,852625.06,0.96289325,4.320755,0.0
1970-10-02,11.714195,14.952423,9.219421,4.8597293,1.4669014e+06,0.076134995,3.7858047,0.0
1970-10-03,10.59272,13.168854,9.081146,3.7283182,1.8980522e+06,0.07696152,4.90728,0.0
1970-10-04,8.438553,11.699066,5.987274,4.8688045,1.562624e+06,0.9425163,7.061447,0.0
1970-10-05,8.88765,10.2211,7.4798584,3.746051,361962.66,0.6530125,6.6123505,0.0
1970-10-06,12.737198,19.236847,8.590271,2.441066,1.9579605e+06,0.0019391377,2.7628021,0.0
1970-10-07,15.457718,22.218597,11.297455,4.5212655,2.0431616e+06,0.0,0.042282104,0.0
1970-10-08,16.797585,22.635681,13.176483,4.4016232,1.9958955e+06,0.0,0.0,0.0
1970-10-09,16.827293,23.080933,12.36972,3.1451247,1.9728426e+06,0.0,0.0,0.0
1970-10-10,16.616554,22.902344,12.990173,3.0365314,1.988736e+06,0.0,0.0,0.0
1970-10-11,15.440269,21.145416,11.253387,1.4045448,1.411857e+06,0.00047683716,0.05973053,0.0
1970-10-12,14.110222,18.124695,11.436768,1.0802414,1.1067776e+06,0.007279714,1.3897781,0.0
1970-10-13,12.619797,15.556824,10.384155,1.2535852,1.1758676e+06,0.029023487,2.8802032,0.0
1970-10-14,11.174576,12.647644,10.527832,3.1555128,903654.4,0.021743774,4.325424,0.0
1970-10-15,8.003525,9.139526,6.434662,3.1923265,648849.06,0.20964941,7.496475,0.0
1970-10-16,4.75605,8.779968,2.3664246,1.9699235,1.266287e+06,0.00111262,10.74395,0.0
1970-10-17,3.0931015,9.938934,-1.2468567,1.9378555,1.5398059e+06,0.0,12.4068985,0.0
1970-10-18,3.8775558,10.695404,-0.10974121,1.5624247,1.6437461e+06,0.0,11.622444,0.0
1970-10-19,6.406151,12.253815,1.750885,4.4030743,1.7056682e+06,0.0,9.093849,0.0
1970-10-20,8.209976,15.069885,4.7875366,3.787656,1.0642689e+06,2.487246,7.290024,0.0
1970-10-21,6.074257,9.731018,4.4456787,3.8127365,1.095168e+06,1.12861,9.425743,0.0
1970-10-22,7.0985107,10.122986,5.7540283,2.3760638,893751.5,0.05378723,8.401489,0.0
1970-10-23,5.4090652,8.293549,3.2150269,3.2929087,974766.94,0.03716151,10.090935,0.0
1970-10-24,5.563759,7.8251038,4.4539795,5.9683485,979174.4,0.15099844,9.936241,0.0
1970-10-25,6.293953,8.548126,4.3635864,3.0011206,293299.22,0.37832263,9.206047,0.0
1970-10-26,9.270546,14.315552,6.1653748,2.1004412,1.6083499e+06,0.0,6.229454,0.0
1970-10-27,9.002487,12.323914,5.3778076,3.4018214,840277.4,0.014464061,6.497513,0.0
1970-10-28,6.9316864,9.3078,4.804718,2.530191,442824.53,0.17770131,8.568314,0.0
1970-10-29,9.4837265,13.632294,7.201874,4.317146,522978.16,0.0746727,6.0162735,0.0
1970-10-30,9.495628,13.927307,6.8095093,2.8369374,1.3049172e+06,0.0002861023,6.0043716,0.0
1970-10-31,9.916397,17.372314,5.3107605,2.6606922,1.3791744e+06,0.0,5.583603,0.0
1970-11-01,12.06617,16.914185,9.654297,2.6288707,1.3894315e+06,0.0,3.4338303,0.0
1970-11-02,11.716782,14.481903,9.121521,2.8693333,261128.55,0.13866425,3.7832184,0.0
1970-11-03,14.238762,18.144165,11.941864,3.1579394,1.0316032e+06,6.357829e-05,1.2612381,0.0
1970-11-04,12.941887,16.444916,10.244507,4.418876,1.4133376e+06,0.0,2.558113,0.0
1970-11-05,9.969444,12.712952,8.408203,3.1473122,847961.6,0.0036875408,5.5305557,0.0
1970-11-06,8.5890045,10.450775,6.202362,5.680331,1.1037482e+06,0.41268668,6.9109955,0.0
1970-11-07,5.0500717,8.826721,1.2175903,2.2513468,1.0300288e+06,0.020662943,10.449928,0.0
1970-11-08,4.5003357,6.750366,2.4707947,2.2265935,731409.06,0.25177002,10.999664,0.0
1970-11-09,5.201317,7.7302246,1.740509,4.0985603,922252.8,0.10124842,10.298683,0.0
1970-11-10,7.1979446,10.868439,5.202667,4.5683827,1.0375338e+06,0.20831425,8.302055,0.0
1970-11-11,6.5040436,10.312195,4.223755,3.7734866,827084.8,0.03598531,8.995956,0.0
1970-11-12,8.811691,13.448059,4.5605164,3.6916473,1.288192e+06,0.0,6.6883087,0.0
1970-11-13,10.537338,14.263214,7.917267,4.686988,1.1767339e+06,0.0,4.9626617,0.0
1970-11-14,12.414368,15.562866,9.807953,6.023135,865826.2,0.05607605,3.0856323,0.0
1970-11-15,11.61544,14.671875,9.272583,4.1803055,1.253999e+06,0.0032107034,3.8845596,0.0
1970-11-16,6.3196564,8.0494995,4.1185913,5.371405,715596.8,1.8117588,9.180344,0.0
1970-11-17,4.681389,7.2705383,2.975708,2.7643473,1.0751061e+06,0.00518163,10.818611,0.0
1970-11-18,5.676491,9.154755,2.6181946,2.202855,920605.9,0.0,9.823509,0.0
1970-11-19,12.66848,16.094635,7.9414062,6.346565,691310.94,0.002574921,2.83152,0.0
1970-11-20,10.880775,13.108276,8.951843,2.3058982,267477.34,0.72193146,4.6192245,0.0
1970-11-21,7.52227,10.430511,4.2808533,3.6895876,417382.4,0.11688868,7.97773,0.0
1970-11-22,6.946457,9.556091,4.8516846,3.5591254,196160.0,3.9225895,8.553543,0.0
1970-11-23,6.219124,7.8423767,4.818634,7.6863065,735018.7,0.24668375,9.280876,0.0
1970-11-24,5.9965744,8.1527405,4.643036,2.5170982,853960.56,0.00082651776,9.503426,0.0
1970-11-25,4.4825974,7.000122,2.7026062,2.0824068,825941.3,0.003115336,11.017403,0.0
1970-11-26,4.9490814,6.300537,3.0883179,1.788792,893243.75,0.0088055935,10.550919,0.0
1970-11-27,3.7298965,5.816437,1.0707092,1.6353673,343338.66,0.007692973,11.770103,0.0
1970-11-28,5.402733,5.650696,5.088684,2.0909472,360614.4,0.02705256,10.097267,0.0
1970-11-29,4.489769,5.590576,3.2853394,3.115273,704064.0,0.00111262,11.010231,0.0
1970-11-30,6.257721,7.7680054,3.7010498,2.3509276,711402.7,0.09504954,9.242279,0.0
1970-12-01,6.5212097,9.479401,3.1174927,2.0421124,1.0417408e+06,0.21918616,8.97879,0.0
1970-12-02,6.146103,9.528259,4.6083984,2.3997686,966540.8,0.101455055,9.353897,0.0
1970-12-03,5.791046,8.693909,2.5446777,4.0289993,934762.7,0.641346,9.708954,0.0
1970-12-04,4.5713043,6.5119934,2.319519,6.944256,1.0767958e+06,0.028324127,10.928696,0.0
1970-12-05,0.6349335,2.8284302,-2.013977,2.2874343,340181.34,0.8490881,14.865067,0.0
1970-12-06,3.652031,7.535736,1.8117981,3.0984383,676113.06,0.10137558,11.847969,0.0
1970-12-07,2.2132187,4.4063416,0.1425476,3.396693,768384.0,0.0014623005,13.286781,0.0
1970-12-08,2.8606033,5.279541,1.1321106,3.2067246,796236.8,0.001557668,12.639397,0.0
1970-12-09,3.1345825,4.776642,1.8747864,4.6025467,774510.94,0.0,12.3654175,0.0
1970-12-10,4.093979,5.238556,3.2434082,5.21389,913105.06,0.003560384,11.406021,0.0
1970-12-11,3.535225,4.5491943,3.1122131,3.0591815,591812.25,0.0,11.964775,0.0
1970-12-12,0.6926193,1.899292,-1.0285645,1.2777319,806758.4,0.0021616619,14.807381,0.0
1970-12-13,-0.91304016,-0.21032715,-1.3314209,1.2628946,769143.44,0.0049908953,16.41304,0.0
1970-12-14,-1.3092651,-0.8541565,-1.6925964,1.4522012,530282.7,0.03159841,16.809265,0.0
1970-12-15,0.354805,3.1136475,-1.7628479,3.1710699,869734.4,0.051498413,15.145195,0.0
1970-12-16,0.8747635,3.1331787,-0.58758545,3.7085476,923336.56,0.0014940898,14.6252365,0.0
1970-12-17,0.4725113,1.1538391,-0.6530762,2.3515325,512917.34,0.0026384988,15.027489,0.0
1970-12-18,-0.028953552,0.9111023,-1.5501709,1.8058009,531895.44,0.20914078,15.528954,0.0
1970-12-19,0.6082916,1.9539795,-0.4020996,1.582752,529472.0,0.23384096,14.891708,0.0
1970-12-20,-1.1701431,1.3181763,-2.076294,2.035283,969216.0,0.00022252402,16.670143,0.0
1970-12-21,0.6532135,1.5634155,0.27770996,2.1447258,368140.8,0.33313435,14.8467865,0.0
1970-12-22,-0.24359131,0.77175903,-1.4828491,4.650922,585907.2,0.049845375,15.743591,0.0
1970-12-23,-2.2586594,-1.3441772,-2.9517822,5.066995,398771.2,0.93447363,17.75866,0.0
1970-12-24,-2.7408447,-0.91311646,-5.016754,2.8190432,502711.47,0.77327096,18.240845,0.0
1970-12-25,-5.9198456,-3.5127869,-8.490631,2.922789,384477.88,0.8624712,21.419846,0.0
1970-12-26,-5.4236298,-3.4970398,-10.683533,3.286003,609390.94,0.19219716,20.92363,0.0
1970-12-27,-9.125793,-4.899231,-12.933105,2.1658473,620795.75,0.056616466,24.625793,0.0
1970-12-28,0.006126404,1.4519348,-2.6970215,4.8629713,358178.12,0.7450739,15.493874,0.0
1970-12-29,0.26143646,2.2226562,-2.1826172,2.3792202,924714.7,0.5401293,15.238564,0.0
1970-12-30,2.9567719,4.6772766,2.2480774,4.0130663,437299.2,1.0704676,12.543228,0.0
1970-12-31,-0.44132233,0.7635498,-1.7477112,2.6893642,580275.2,0.790596,15.941322,0.0
1971-01-01,-5.1919556,-2.913391,-7.736206,6.4829044,1.0420779e+06,1.4132181,20.691956,0.0
1971-01-02,-8.366127,-7.463745,-8.949982,3.1903117,744665.6,0.30883154,23.866127,0.0
1971-01-03,-7.8652954,-7.6486206,-8.181885,6.4268947,505544.53,1.7123222,23.365295,0.0
1971-01-04,-8.856903,-6.5589294,-12.651886,1.7415978,1.0926635e+06,0.16727448,24.356903,0.0
1971-01-05,-11.647087,-8.874298,-14.73999,2.1010337,554402.1,0.37492117,27.147087,0.0
1971-01-06,-7.1775894,-5.8281555,-7.9859314,2.969798,558924.8,0.08045833,22.67759,0.0
1971-01-07,-9.676086,-7.8762207,-11.138153,1.3279378,1.0843946e+06,3.1789146e-05,25.176086,0.0
1971-01-08,-5.8264465,-2.481018,-8.368927,2.2461994,797056.0,0.0036557517,21.326447,0.0
1971-01-09,-6.91201,-6.43161,-7.510071,1.7887727,710400.0,0.015354156,22.41201,0.0
1971-01-10,-8.892593,-6.851715,-10.525116,2.0348887,1.03927894e+06,0.0009218852,24.392593,0.0
1971-01-11,-10.425858,-7.136841,-12.98877,1.4640186,1.1917995e+06,0.0,25.925858,0.0
1971-01-12,-8.647118,-3.5396423,-11.525635,1.2657712,1.1830826e+06,0.0,24.147118,0.0
1971-01-13,-9.032562,-6.3203125,-12.3533325,0.87584686,727125.3,0.0006039938,24.532562,0.0
1971-01-14,-6.730179,-3.0944824,-10.130493,2.3901024,945006.94,0.0022888184,22.230179,0.0
1971-01-15,-3.6018753,-2.7797241,-4.7930603,4.282686,607104.0,0.007851919,19.101875,0.0
1971-01-16,-1.937294,-1.5076599,-2.2460632,2.0116925,681536.0,0.03611247,17.437294,0.0
1971-01-17,-1.1339264,-0.13961792,-2.1739197,1.2118562,710924.8,0.6537755,16.633926,0.0
1971-01-18,-1.09198,-0.5412903,-2.0187683,1.7483954,526711.44,0.0099817915,16.59198,0.0
1971-01-19,-0.72885895,0.93341064,-1.634491,3.865441,675643.75,0.024636587,16.228859,0.0
1971-01-20,2.069748,3.5165405,0.6453247,1.8579073,971153.06,0.03522237,13.430252,0.0
1971-01-21,2.9487915,3.9438171,2.1149292,3.7851167,975402.7,0.20904543,12.5512085,0.0
1971-01-22,4.02565,5.6101074,3.13797,4.284502,556902.4,0.29751462,11.47435,0.0
1971-01-23,2.0686417,4.9080505,-0.41885376,2.3267937,873280.0,0.0034014385,13.431358,0.0
1971-01-24,5.5210342,8.380615,4.405365,5.1689754,1.0527574e+06,0.006580353,9.978966,0.0
1971-01-25,6.560318,9.625275,3.924408,4.7840543,1.2123478e+06,0.110403694,8.939682,0.0
1971-01-26,5.2158127,9.11969,1.8068542,2.3667035,1.1640918e+06,0.046284992,10.284187,0.0
1971-01-27,6.4368744,9.790314,3.6825867,5.215184,720115.2,0.48046112,9.063126,0.0
1971-01-28,6.0882645,9.76767,4.234253,2.8243263,1.3352448e+06,0.14651616,9.411736,0.0
1971-01-29,3.1564484,6.870941,1.0929565,1.6212213,883622.4,0.001780192,12.343552,0.0
1971-01-30,3.2588577,6.0264893,0.24798584,4.0910616,478822.4,0.0076611834,12.241142,0.0
1971-01-31,8.184273,10.842651,6.055725,4.8914013,679564.8,0.00893275,7.315727,0.0
1971-02-01,7.407776,10.53421,5.349884,3.4383883,1.2302251e+06,0.2395153,8.092224,0.0
1971-02-02,0.6543045,3.0680847,-0.60983276,8.737854,768507.75,0.19790332,14.8456955,0.0
1971-02-03,-1.4269791,1.1805115,-3.6501465,4.1460485,1.3588096e+06,1.031971,16.92698,0.0
1971-02-04,1.4419174,3.1672974,-0.23721313,5.823984,1.157568e+06,0.20043056,14.058083,0.0
1971-02-05,1.208664,2.935669,-1.2565002,5.105799,1.3774038e+06,0.0014623005,14.291336,0.0
1971-02-06,2.7489471,3.5697327,2.0542603,4.48864,918365.9,0.0058492026,12.751053,0.0
1971-02-07,3.3295364,4.559967,2.5862732,4.0886703,931648.0,0.04046758,12.170464,0.0
1971-02-08,4.0699997,6.088806,2.5431519,4.8258333,957333.3,0.01970927,11.43,0.0
1971-02-09,6.3623505,8.330811,5.144409,5.376542,904460.8,0.0790596,9.13765,0.0
1971-02-10,5.0441513,7.4657288,3.1055908,2.181421,939264.0,0.011094411,10.455849,0.0
1971-02-11,2.4391785,6.2354126,-0.8737793,1.8653351,810235.75,0.021203358,13.060822,0.0
1971-02-12,1.9340668,5.999939,-1.012207,2.740758,1.4034944e+06,0.0015576681,13.565933,0.0
1971-02-13,3.6923218,9.301331,-0.97351074,2.5517068,1.2950186e+06,0.0,11.807678,0.0
1971-02-14,5.482239,9.621643,3.2268677,1.7905747,1.1844139e+06,0.04145304,10.017761,0.0
1971-02-15,4.3166046,4.6997986,3.7825928,2.516337,574216.56,0.529925,11.183395,0.0
1971-02-16,6.499832,9.520874,3.5358887,4.8687367,1.430656e+06,0.007311503,9.000168,0.0
1971-02-17,5.779129,7.162323,4.765747,3.810194,593941.3,0.31741458,9.720871,0.0
1971-02-18,5.336403,8.380157,3.670868,3.459837,1.4820395e+06,0.060431164,10.163597,0.0
1971-02-19,4.2423553,7.1906433,1.8345032,3.4843855,794329.6,0.041071575,11.257645,0.0
1971-02-20,4.947151,7.3329773,2.9384766,4.196561,926186.7,0.019772846,10.552849,0.0
1971-02-21,3.5809708,6.613312,1.0476685,3.2806966,1.1319254e+06,0.0020980833,11.919029,0.0
1971-02-22,1.3417282,5.5591125,-1.5735474,2.034612,962329.6,0.023269653,14.158272,0.0
1971-02-23,3.2375336,5.607605,1.2745972,3.7258947,1.2351829e+06,0.19078255,12.262466,0.0
1971-02-24,2.3372269,5.851349,1.0312195,4.387267,1.2003072e+06,0.009822845,13.162773,0.0
1971-02-25,2.8965073,5.659973,0.72265625,4.0818014,1.504576e+06,0.31048456,12.603493,0.0
1971-02-26,0.06272125,1.6452942,-3.1817017,4.1983614,1.6250112e+06,0.28101605,15.437279,0.0
1971-02-27,-5.171196,-3.7448425,-6.959015,5.41807,1.7073536e+06,0.1375834,20.671196,0.0
1971-02-28,-4.211937,-2.4045715,-5.5355835,6.896693,1.3146198e+06,0.48379898,19.711937,0.0
1971-03-01,-5.0127945,-1.9222717,-6.9832153,3.435589,1.5625642e+06,0.19817352,20.512794,0.0
1971-03-02,-4.9363403,-1.8848572,-6.9068604,3.4240324,1.4689706e+06,0.08436839,20.43634,0.0
1971-03-03,-4.410057,-1.5258789,-6.772064,1.673847,1.4812715e+06,0.07454554,19.910057,0.0
1971-03-04,-8.084831,-6.7657166,-10.196991,5.0938106,2.1093078e+06,0.0036716461,23.584831,0.0
1971-03-05,-10.020752,-7.9440002,-11.939178,5.129027,1.8215552e+06,0.081411995,25.520752,0.0
1971-03-06,-7.944481,-5.841919,-10.0979,4.7222834,981550.94,0.70775354,23.44448,0.0
1971-03-07,-4.8012085,-3.468933,-6.2154236,4.5807343,1.5024554e+06,0.31007132,20.301208,0.0
1971-03-08,-3.7328873,-0.073913574,-7.514862,3.302807,2.2301952e+06,0.002638499,19.232887,0.0
1971-03-09,-2.4491272,0.5749817,-5.1913147,1.3555789,1.6984405e+06,0.11380514,17.949127,0.0
1971-03-10,-0.07420349,2.5422668,-1.9179993,3.8729787,1.1655765e+06,0.39170587,15.5742035,0.0
1971-03-11,-0.78601074,2.7585754,-4.6169434,4.9209895,1.6412672e+06,0.30962625,16.28601,0.0
1971-03-12,-1.9168777,0.4024048,-3.1204224,6.302107,2.3202602e+06,0.005118052,17.416878,0.0
1971-03-13,-0.1693039,4.2367554,-6.834503,4.117483,1.9806635e+06,0.015099844,15.669304,0.0
1971-03-14,3.4502716,8.472046,-1.410675,3.2182732,1.9905024e+06,0.0,12.049728,0.0
1971-03-15,6.269394,8.518188,4.1681824,4.6148863,1.2675285e+06,0.053723652,9.230606,0.0
1971-03-16,5.6284027,9.156799,2.9460144,2.017854,1.0685226e+06,0.24573009,9.871597,0.0
1971-03-17,6.6508026,9.428131,4.7597656,3.1665857,1.062353e+06,0.57223636,8.849197,0.0
1971-03-18,7.0722427,10.973663,2.409851,3.4011228,1.4258348e+06,0.00082651776,8.427757,0.0
1971-03-19,11.993546,16.223907,9.035889,7.3739223,2.0083584e+06,0.006707509,3.5064545,0.0
1971-03-20,13.344711,18.594055,9.8220825,6.2003593,2.2644138e+06,0.016434988,2.1552887,0.0
1971-03-21,14.150055,19.389923,9.455994,4.538872,2.06752e+06,0.0,1.3499451,0.0
1971-03-22,12.440308,14.3350525,11.528351,4.515599,1.5585791e+06,0.9434383,3.0596924,0.0
1971-03-23,4.7405396,8.113739,1.9298096,5.7452664,1.545694e+06,1.3750712,10.75946,0.0
1971-03-24,4.642067,7.9591675,1.0269165,2.3462975,1.7643648e+06,0.094731644,10.857933,0.0
1971-03-25,5.480713,11.2031555,0.8290405,3.1893053,2.457506e+06,0.0,10.019287,0.0
1971-03-26,5.127327,5.355011,4.5907593,2.157551,450470.4,1.285394,10.372673,0.0
1971-03-27,6.028351,8.134369,3.5568848,3.6535616,1.0526165e+06,0.58749515,9.471649,0.0
1971-03-28,7.168022,10.362854,4.727722,4.362537,1.4796416e+06,0.114281975,8.331978,0.0
1971-03-29,5.674759,9.514526,2.394806,3.9677248,1.5967488e+06,0.010903677,9.825241,0.0
1971-03-30,4.7172165,5.698059,3.7434998,3.9241624,720861.8,1.1083285,10.7827835,0.0
1971-03-31,7.890053,11.690186,5.057892,1.5719521,1.3213951e+06,0.3370603,7.609947,0.0
1971-04-01,8.810844,11.333527,5.882599,3.671391,1.4016299e+06,0.036366783,6.6891556,0.0
1971-04-02,9.151825,11.513519,7.1896667,4.4620094,1.1967274e+06,0.73833466,6.348175,0.0
1971-04-03,9.658485,12.38382,6.450409,3.768059,1.01889706e+06,0.0931422,5.8415146,0.0
1971-04-04,12.158775,15.87616,8.852142,5.685153,2.2159872e+06,0.4942894,3.3412247,0.0
1971-04-05,11.77417,14.116211,10.446167,3.182298,1.7200042e+06,1.111285,3.72583,0.0
1971-04-06,11.020218,14.847229,7.4299316,3.043988,2.0002475e+06,0.06850561,4.479782,0.0
1971-04-07,11.827812,16.970612,8.453735,3.3875844,2.9172052e+06,0.013955434,3.6721878,0.0
1971-04-08,12.147514,18.823517,6.590576,2.3466563,3.0603775e+06,0.03010432,3.3524857,0.0
1971-04-09,14.1607895,19.912415,9.904602,3.7638545,3.173167e+06,0.0,1.3392105,0.0
1971-04-10,13.409584,19.381866,9.273712,2.2326078,2.4949548e+06,0.04762014,2.090416,0.0
1971-04-11,12.186455,15.466034,9.588501,4.2491956,2.7124692e+06,0.15309653,3.3135452,0.0
1971-04-12,10.36908,14.34613,7.334015,3.4795737,2.2900778e+06,0.023492178,5.1309204,0.0
1971-04-13,9.343811,12.258667,6.605591,4.2584534,2.107584e+06,0.058492023,6.156189,0.0
1971-04-14,8.358597,11.855103,6.1745605,5.0475445,3.4495488e+06,0.0153541565,7.141403,0.0
1971-04-15,6.485977,11.656128,1.8466492,1.9871366,3.1781335e+06,0.0,9.014023,0.0
1971-04-16,10.154839,16.619324,4.3742676,3.2709396,3.474496e+06,0.0,5.3451614,0.0
1971-04-17,12.786728,19.308624,8.870605,5.113783,3.3547135e+06,1.5525182,2.713272,0.0
1971-04-18,10.266884,13.994537,7.7068176,3.1187358,3.4916822e+06,0.0,5.233116,0.0
1971-04-19,10.759338,17.869751,4.2127686,1.2822609,3.5865985e+06,0.0,4.7406616,0.0
1971-04-20,12.984756,19.237793,8.110138,3.63785,3.6155052e+06,0.0,2.5152435,0.0
1971-04-21,12.737717,17.188232,9.535614,2.2366939,2.4876458e+06,0.15103023,2.7622833,0.0
1971-04-22,14.86602,21.670166,8.891632,2.7285674,3.5360725e+06,0.0,0.6339798,0.0
1971-04-23,17.331573,22.396393,13.2256775,5.1478753,3.4272555e+06,0.0,0.0,0.0
1971-04-24,16.200653,18.04544,14.571991,6.0363975,1.7253546e+06,0.4476865,0.0,0.0
1971-04-25,10.438278,12.339142,9.271088,6.356284,1.9590912e+06,1.0344188,5.061722,0.0
1971-04-26,9.717056,11.627838,8.211426,2.5904784,2.4879572e+06,0.13573964,5.7829437,0.0
1971-04-27,12.848709,17.276672,8.141968,4.09079,2.2060458e+06,0.0040372214,2.651291,0.0
1971-04-28,9.000969,10.871887,6.260559,3.586,1.4094849e+06,1.1707306,6.499031,0.0
1971-04-29,7.7832184,13.005066,2.33844,2.6918101,3.1638058e+06,0.0,7.7167816,0.0
1971-04-30,9.8728485,13.338806,7.340515,2.511686,2.9192405e+06,0.053310394,5.6271515,0.0
1971-05-01,9.030457,10.500763,7.426697,2.910893,1.30845e+06,1.3866743,6.4695435,0.0
1971-05-02,9.693497,10.938232,8.924164,2.4934435,678259.25,0.70708597,5.8065033,0.0
1971-05-03,10.6549225,15.4383545,6.439331,2.2917304,2.8671102e+06,0.11320114,4.8450775,0.0
1971-05-04,10.886955,12.651733,8.895508,2.3062682,1.7847552e+06,0.78487396,4.6130447,0.0
1971-05-05,10.63961,13.672485,7.5394287,1.0775534,1.5082368e+06,0.3165245,4.8603897,0.0
1971-05-06,13.192802,17.599426,9.535553,1.4791737,2.8807978e+06,0.16330083,2.3071976,0.0
1971-05-07,12.743393,17.470306,9.551392,1.8614326,3.338607e+06,0.28855005,2.756607,0.0
1971-05-08,12.301697,16.555725,8.477478,2.3332264,2.820305e+06,0.12191137,3.1983032,0.0
1971-05-09,15.265686,20.906586,9.506775,1.3076153,2.964706e+06,6.357829e-05,0.23431396,0.0
1971-05-10,16.234718,22.722504,10.4841,1.4560719,3.7808385e+06,0.0003496806,0.0,0.0
1971-05-11,18.85231,25.141785,14.079712,2.2926097,3.6075862e+06,0.012429556,0.0,0.8523102
1971-05-12,19.004929,26.117126,13.461517,2.4510593,3.4715605e+06,0.0,0.0,1.0049286
1971-05-13,19.289795,25.906921,13.478943,2.8417432,3.9956138e+06,0.0,0.0,1.2897949
1971-05-14,19.662666,26.477417,12.678223,1.8220576,4.002577e+06,0.0,0.0,1.6626663
1971-05-15,20.204727,27.501923,13.355255,2.5970163,4.0403585e+06,0.0,0.0,2.2047272
1971-05-16,20.79409,27.34378,16.20108,2.2519262,3.9840555e+06,0.013764699,0.0,2.7940903
1971-05-17,21.895416,28.869873,16.007202,3.3564625,4.082735e+06,0.0,0.0,3.8954163
1971-05-18,22.889458,29.05008,17.389374,4.0611563,3.9951102e+06,0.0,0.0,4.8894577
1971-05-19,22.9282,28.715454,18.825897,3.346102,4.1318015e+06,0.016784668,0.0,4.9282
1971-05-20,22.337433,27.634308,17.857788,1.6948028,3.5062358e+06,0.0137647,0.0,4.337433
1971-05-21,22.499435,28.509827,18.517609,4.315958,4.1475882e+06,0.0,0.0,4.4994354
1971-05-22,19.95501,24.604584,16.348206,1.479781,3.5882328e+06,0.17786026,0.0,1.9550095
1971-05-23,17.59233,19.8255,14.470306,2.7353842,3.083682e+06,0.69011056,0.0,0.0
1971-05-24,18.68689,23.16397,14.119019,4.368799,3.5891288e+06,0.002193451,0.0,0.68688965
1971-05-25,20.435898,25.378296,15.69632,4.4695296,4.204975e+06,0.00031789145,0.0,2.4358978
1971-05-26,20.704185,25.768768,16.315308,4.856459,4.3191895e+06,0.0,0.0,2.7041855
1971-05-27,20.347473,26.29602,15.927673,3.558978,3.6445015e+06,0.27923584,0.0,2.3474731
1971-05-28,17.042587,19.47406,15.816956,2.7137647,2.2760108e+06,0.24820964,0.0,0.0
1971-05-29,17.365372,21.900269,12.844299,2.4294689,3.2370472e+06,0.06364187,0.0,0.0
1971-05-30,16.74382,18.759583,15.168243,4.753046,1.6580052e+06,1.5227953,0.0,0.0
1971-05-31,17.189194,20.046204,15.242645,3.533873,1.9900758e+06,1.6124727,0.0,0.0
1971-06-01,16.380524,17.722626,15.604248,2.528965,1.8192726e+06,0.9408951,0.0,0.0
1971-06-02,19.047226,23.57367,15.140381,2.1388412,3.681745e+06,0.25774637,0.0,1.047226
1971-06-03,19.750923,25.519104,14.69809,1.870703,3.9496108e+06,0.10391871,0.0,1.7509232
1971-06-04,19.957916,24.075531,15.696136,2.0647125,3.368768e+06,0.31464893,0.0,1.9579163
